scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,difficultyTerminalOnly,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
S1,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,BACDECFC47DAA410,10,1,"Lunge(5)>Attack>DashRight>Lunge(0)>Attack>MoveLeft>Attack>Retreat>Attack>MoveForward>MoveForward>MoveForward",5,29.000,6,11,6,0,-1.000,0,0.000,True,41.000,6.654,0,180,20000010.000,184.000,0.000,20000200.000,86.374,E8E011ECC50A0CF2,True,1,True,False,"Beam 1위와 안정형 관측 추천 일치"
S1,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,BACDECFC47DAA410,10,2,"Lunge(5)>Attack>DashRight>Lunge(0)>Attack>MoveLeft>Attack>Retreat>Attack>MoveForward>MoveForward>MoveLeft",5,29.000,6,11,6,0,-1.000,0,0.000,True,41.000,6.654,0,180,20000010.000,184.000,0.000,20000200.000,86.374,5597A6E0CF88272D,True,2,False,False,""
S1,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,BACDECFC47DAA410,10,3,"Lunge(5)>Attack>DashRight>Lunge(0)>Attack>MoveLeft>Attack>Retreat>Attack>MoveForward>MoveForward>MoveRight",5,29.000,6,11,6,0,-1.000,0,0.000,True,41.000,6.654,0,180,20000010.000,184.000,0.000,20000200.000,86.374,B9DF8EDE38779BF7,True,3,False,False,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,1,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,110.819,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,1,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,110.819,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,1,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,110.819,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,2,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,143.831,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,2,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,143.831,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,2,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,143.831,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,3,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,102.807,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,3,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,102.807,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,3,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,102.807,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,4,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,100.115,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,4,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,100.115,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,4,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,100.115,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,5,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,109.851,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,5,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,109.851,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,5,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,109.851,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,6,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,109.387,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,6,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,109.387,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,6,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,109.387,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,7,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,116.225,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,7,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,116.225,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,7,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,116.225,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,8,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,121.476,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,8,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,121.476,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,8,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,121.476,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,9,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,397.993,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,9,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,397.993,8A7BF382636B624D,True,2,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,9,3,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>Retreat>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.364,0,180,20000010.000,211.000,0.000,20000220.000,397.993,0418CCEF554BC5A0,True,1,True,True,"입력 난이도 감소"
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,10,1,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveLeft>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.369,0,180,20000010.000,211.000,0.000,20000220.000,307.236,BE865976BF9220E7,True,3,False,True,""
S2,S-v1-complex,0-baseline,안정형-무가중진단,0.000,0.000,0.000,False,1.9,1,8FE85AD103A4BA3E,10,2,"Attack>DashBackward>Lunge(3)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>Lunge(6)>MoveRight>Lunge(2)",3,34.000,7,14,7,0,-1.000,0,0.000,True,38.000,8.368,0,180,20000010.000,211.000,0.000,20000220.000,307.236,8A7BF382636B624D,True,2,False,True,""
